oldText,newText,sameLength,editDist_0,editDistAbove1,editDistBelow3,editDist_1andcaseChange,punct_diff,ERROR_TYPE
In,In,1,1,0,0,0,0,0
"Jackson,","Jackson,",1,1,0,0,0,0,0
January,January,1,1,0,0,0,0,0
18,18,1,1,0,0,0,0,0
"1001,","1901,",1,0,0,0,0,0,4
to,to,1,1,0,0,0,0,0
,Mr.,0,0,0,0,0,0,2
Mr.,and,1,0,1,0,0,1,5
and,"Mrs,",0,0,0,0,0,1,5
"Mrs,",Geo.,1,0,1,0,0,1,5
Geo,"Fellmeth,",0,0,0,0,0,1,5
1,a,1,0,0,0,0,0,4
0,son.,0,0,0,0,0,1,5
:,Mr.,0,0,0,0,0,1,5
;,and,0,0,0,0,0,1,5
Mr.,Mrs.,0,0,1,1,0,0,1
and,M.,0,0,0,0,0,1,5
Mrs.-,"Newman,",0,0,0,0,0,1,5
M.,a,0,0,1,1,0,1,5
"Newman,",son.,0,0,0,0,0,1,5
"""■:",DIED.,1,0,1,0,0,1,5
"23,","23,",1,1,0,0,0,0,0
"1901,","1901,",1,1,0,0,0,0,0
Mrs.,Mrs.,1,1,0,0,0,0,0
Rose,Rose,1,1,0,0,0,0,0
Mello/aged,"Mello,",0,0,0,0,0,1,5
about,aged,0,0,0,0,0,0,2
78,about,0,0,0,0,0,0,2
years.,78,0,0,0,0,0,1,5
1,Found,0,0,0,0,0,0,2
Found,dead,0,0,0,0,0,0,2
dead,in,0,0,0,0,0,0,2
in,her,0,0,0,0,0,0,2
her,cabin.,0,0,0,0,0,1,5
-0,C.,1,0,1,1,0,1,5
■,"DONDERO,",0,0,0,0,0,1,5
C.,Secretary.,0,0,0,0,0,0,2
California.,California.,1,1,0,0,0,0,0
0,jan25td,0,0,0,0,0,0,2
:,Notice,0,0,0,0,0,1,5
Notice,to,0,0,0,0,0,0,2
to,Creditors.,0,0,0,0,0,1,5
ESTATE,ESTATE,1,1,0,0,0,0,0
OP,OF,1,0,0,0,0,0,4
ORSINI,ORSINI,1,1,0,0,0,0,0
"TAM,","TAM,",1,1,0,0,0,0,0
DECEASED.,DECEASED.,1,1,0,0,0,0,0
"""VTOTICE",NOTICE,0,0,0,0,0,0,2
IS,IS,1,1,0,0,0,0,0
HEREBY,HEREBY,1,1,0,0,0,0,0
GIVEN,GIVEN,1,1,0,0,0,0,0
BY,BY,1,1,0,0,0,0,0
THE,THE,1,1,0,0,0,0,0
JL3I,"undersigned,",0,0,0,0,0,1,5
"undersigned,",Win.,0,0,0,0,0,1,5
Win.,Tarn,1,0,1,0,0,1,5
Tarn,and,0,0,0,0,0,0,2
and,Maria,0,0,0,0,0,0,2
Maria,"Tarn,",1,0,1,0,0,1,5
claims,claims,1,1,0,0,0,0,0
against,against,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
said,said,1,1,0,0,0,0,0
deceased/*to,"deceased,",0,0,0,0,0,1,5
exhibit,to,0,0,0,0,0,0,2
for,for,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
transaction,transaction,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
the',the,0,0,1,1,0,1,5
business,business,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
said,said,1,1,0,0,0,0,0
es-,es-,1,1,0,0,0,0,0
"Dated,","Dated,",1,1,0,0,0,0,0
January,January,1,1,0,0,0,0,0
"11,","11,",1,1,0,0,0,0,0
1901,1901,1,1,0,0,0,0,0
0,"WM,",0,0,0,0,0,1,5
-0,TAM.,0,0,0,0,0,1,5
-0,Executors,0,0,0,0,0,0,2
0,of,0,0,1,1,0,0,1
Executors,the,0,0,0,0,0,0,2
of,estate,0,0,0,0,0,0,2
the,of,0,0,0,0,0,0,2
John.,John.,1,1,0,0,0,0,0
F.,F.,1,1,0,0,0,0,0
"Davis,","Davis,",1,1,0,0,0,0,0
Atty.,Atty.,1,1,0,0,0,0,0
for,for,1,1,0,0,0,0,0
Executors.,Executors.,1,1,0,0,0,0,0
janll-5t,jan11-5t,1,0,1,1,0,0,1
IlllK,THE,0,0,0,0,0,0,2
lE,CLEARANCE,0,0,0,0,0,0,2
?i,SALE,0,0,0,0,0,0,2
M,GROWS,0,0,0,0,0,0,2
•!,IN,0,0,0,0,0,1,5
illDIIII;,STRENGTH,0,0,0,0,0,1,5
m,Where,0,0,0,0,0,0,2
-31,Bargains,0,0,0,0,0,0,2
«,are,0,0,0,0,0,0,2
-0,Thickest,0,0,0,0,0,0,2
A,Crowds,0,0,0,0,0,0,2
Crowds,Flock,0,0,0,0,0,0,2
Flock,Quickest,0,0,0,0,0,0,2
"nr,K.xv",HERE,0,0,0,0,0,0,2
ur,OF,1,0,1,1,0,0,1
cuuksh,COURSE,1,0,1,0,0,0,2
—,—,1,1,0,0,0,0,0
ror,For,1,0,0,0,0,0,4
nownere,nownere,1,1,0,0,0,0,0
else,else,1,1,0,0,0,0,0
are,are,1,1,0,0,0,0,0
bargains,bargains,1,1,0,0,0,0,0
so,so,1,1,0,0,0,0,0
honestly,honestly,1,1,0,0,0,0,0
sold,sold,1,1,0,0,0,0,0
or,or,1,1,0,0,0,0,0
so,so,1,1,0,0,0,0,0
truly,truly,1,1,0,0,0,0,0
&lt;,&lt;,1,1,0,0,0,0,0
Women's,Women's,1,1,0,0,0,0,0
Underwear,Underwear,1,1,0,0,0,0,0
Crochet,Crochet,1,1,0,0,0,0,0
Goods,Goods,1,1,0,0,0,0,0
Tailor,Tailor,1,1,0,0,0,0,0
Made,Made,1,1,0,0,0,0,0
Suits,Suits,1,1,0,0,0,0,0
■■——.,0,0,0,0,0,0,1,5
;,;,1,1,0,0,0,0,0
sale,sale,1,1,0,0,0,0,0
price::,price::,1,1,0,0,0,0,0
—,—,1,1,0,0,0,0,0
::.......,::.......,1,1,0,0,0,0,0
.;....15c,.;....15c,1,1,0,0,0,0,0
"-shoes,","-shoes,",1,1,0,0,0,0,0
steady,steady,1,1,0,0,0,0,0
#NAME?,#NAME?,1,1,0,0,0,0,0
"strong,","strong,",1,1,0,0,0,0,0
0,0,1,1,0,0,0,0,0
at,at,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
&lt;,&lt;,1,1,0,0,0,0,0
"""",Redlick's,0,0,0,0,0,1,5
—,Standard,0,0,0,0,0,0,2
—,Goods,0,0,0,0,0,0,2
profit,A,0,0,0,0,0,0,2
for.,Sale,1,0,1,0,0,1,5
us.,without,0,0,0,0,0,1,5
•,profit,0,0,0,0,0,0,2
■,for,1,0,1,0,0,0,2
SCTA\tt\,us.,0,0,0,0,0,1,5
JACKSON'S,JACKSON'S,1,1,0,0,0,0,0
BARGAIN,BARGAIN,1,1,0,0,0,0,0
STORE;,0,0,0,0,0,0,1,5
f,CONTINUED,0,0,0,0,0,0,2
CONTINUED,FROM,0,0,0,0,0,0,2
FROM,LAST,1,0,1,0,0,0,2
LAST,WEEK.,0,0,0,0,0,1,5
"E.,H.",E.,0,0,0,0,0,0,2
Williams,H.,0,0,0,0,0,1,5
was,Williams,0,0,0,0,0,0,2
elected,was,0,0,0,0,0,0,2
town,elected,0,0,0,0,0,0,2
assessor.,assessor.,1,1,0,0,0,0,0
He,He,1,1,0,0,0,0,0
had,had,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
carpetitcrshop,carpentershop,0,0,0,0,0,0,2
op,on,1,0,0,0,0,0,4
builder,builder,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
American,American,1,1,0,0,0,0,0
bou%e,house,1,0,1,1,0,0,1
wliich,wliich,1,1,0,0,0,0,0
stood,stood,1,1,0,0,0,0,0
on,on,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
lots,lots,1,1,0,0,0,0,0
now,now,1,1,0,0,0,0,0
occupied,occupied,1,1,0,0,0,0,0
by,by,1,1,0,0,0,0,0
O.,C.,1,0,0,0,0,0,4
C.,C.,1,1,0,0,0,0,0
Oneto,Oneto,1,1,0,0,0,0,0
"cottages,","cottages,",1,1,0,0,0,0,0
ot.l,on,0,0,0,0,0,0,2
"Water,",Water,0,0,1,1,0,1,5
street.,street.,1,1,0,0,0,0,0
All.,All.,1,1,0,0,0,0,0
trace,trace,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
his,his,1,1,0,0,0,0,0
movemeni,movement,1,0,0,0,0,0,4
in,in,1,1,0,0,0,0,0
later,later,1,1,0,0,0,0,0
days,days,1,1,0,0,0,0,0
is,is,1,1,0,0,0,0,0
shal.'',shal.,0,0,1,1,0,1,5
He,He,1,1,0,0,0,0,0
left,left,1,1,0,0,0,0,0
"Jackson,","Jackson,",1,1,0,0,0,0,0
with,with,1,1,0,0,0,0,0
Charles,Charles,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
older,older,1,1,0,0,0,0,0
settlers,settlers,1,1,0,0,0,0,0
further,further,1,1,0,0,0,0,0
than,than,1,1,0,0,0,0,0
that.,that.,1,1,0,0,0,0,0
■Joseph,Joseph,0,0,0,0,0,0,2
"Wlnn,","Winn,",1,0,0,0,0,0,4
a,a,1,1,0,0,0,0,0
defeated,defeated,1,1,0,0,0,0,0
candidate,candidate,1,1,0,0,0,0,0
.township,township,0,0,1,1,0,0,1
and,and,1,1,0,0,0,0,0
while,while,1,1,0,0,0,0,0
hern,here,1,0,0,0,0,0,4
followed,followed,1,1,0,0,0,0,0
that,that,1,1,0,0,0,0,0
class,class,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
business.,business.,1,1,0,0,0,0,0
Later,Later,1,1,0,0,0,0,0
he,he,1,1,0,0,0,0,0
was,was,1,1,0,0,0,0,0
fleeted,elected,1,0,1,1,0,0,1
the,the,1,1,0,0,0,0,0
States.;,States.,0,0,1,1,0,1,5
|,B.,0,0,1,1,0,1,5
B.,B.Redhead,0,0,0,0,0,1,5
8,was,0,0,0,0,0,0,2
#NAME?,also,0,0,0,0,0,1,5
was,undefeated,0,0,0,0,0,0,2
1863,1863,1,1,0,0,0,0,0
but,but,1,1,0,0,0,0,0
died,died,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
ntlice,office,1,0,1,0,0,0,2
from,the,0,0,0,0,0,0,2
th-,effects,0,0,0,0,0,1,5
,riot,0,0,0,0,0,1,5
riot,at,0,0,0,0,0,0,2
at,Fiddletown.,0,0,0,0,0,1,5
Fiddletown.',His,0,0,0,0,0,1,5
Hi*,widow,0,0,0,0,0,1,5
widow,married,0,0,0,0,0,0,2
Home.,Home.,1,1,0,0,0,0,0
■■•.I,Charles,0,0,0,0,0,0,2
Charles,"Boynton,",0,0,0,0,0,1,5
"Boynton,",the,0,0,0,0,0,1,5
tbe,clerk,0,0,0,0,0,0,2
clerk,of,0,0,0,0,0,0,2
of,the,0,0,0,0,0,0,2
board,board,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
"trustee?,","trustees,",1,0,0,0,0,0,4
I'lyuM'd,I'lyuM'd,1,1,0,0,0,0,0
at,at,1,1,0,0,0,0,0
(,(,1,1,0,0,0,0,0
t.heir,t.heir,1,1,0,0,0,0,0
tirst,tirst,1,1,0,0,0,0,0
chief,chief,1,1,0,0,0,0,0
mover,mover,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
matter,matter,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
&lt;rettin&lt;j,getting,0,0,0,0,0,0,2
getting,getting,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
county,county,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
Ainador,Amador,0,0,1,1,0,0,1
set,set,1,1,0,0,0,0,0
off,off,1,1,0,0,0,0,0
from,from,1,1,0,0,0,0,0
Calaveras,Calaveras,1,1,0,0,0,0,0
Territory.,Territory.,1,1,0,0,0,0,0
WhenCala-,When,0,0,0,0,0,1,5
vcras,veras,1,0,0,0,0,0,4
county,county,1,1,0,0,0,0,0
had,had,1,1,0,0,0,0,0
its,its,1,1,0,0,0,0,0
county,county,1,1,0,0,0,0,0
seat,seat,1,1,0,0,0,0,0
at,at,1,1,0,0,0,0,0
what,what,1,1,0,0,0,0,0
aro,are,1,0,0,0,0,0,4
now,now,1,1,0,0,0,0,0
Sao,San,1,0,0,0,0,0,4
Andreas,Andreas,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
Valley,Valley,1,1,0,0,0,0,0
j,"Springs,",0,0,0,0,0,1,5
"Springs,",Boynton,0,0,0,0,0,1,5
Boynton,was,0,0,0,0,0,0,2
was,one,1,0,1,0,0,0,2
one,of,0,0,1,1,0,0,1
of,two,0,0,0,0,0,0,2
two,men,1,0,1,0,0,0,2
who,who,1,1,0,0,0,0,0
went,went,1,1,0,0,0,0,0
there,there,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
purloined,purloined,1,1,0,0,0,0,0
0,the,0,0,0,0,0,0,2
a,a,1,1,0,0,0,0,0
man,man,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
much,much,1,1,0,0,0,0,0
enertry,energy,0,0,1,1,0,0,1
anil,and,0,0,1,1,0,0,1
ability.,ability.,1,1,0,0,0,0,0
In,In,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
small,small,1,1,0,0,0,0,0
paper,paper,1,1,0,0,0,0,0
called,called,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
"""Owl""","""Owl""",1,1,0,0,0,0,0
tilled,filled,1,0,0,0,0,0,4
:,with,0,0,0,0,0,1,5
with,wit,0,0,1,1,0,0,1
wit,and,1,0,1,0,0,0,2
and,wisdom,0,0,0,0,0,0,2
wisdom,for,0,0,0,0,0,0,2
for,the,1,0,1,0,0,0,2
the,pioneers.,0,0,0,0,0,1,5
Hill,Hill,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
have,have,1,1,0,0,0,0,0
it,it,1,1,0,0,0,0,0
printed,printed,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
can,carried,0,0,0,0,0,0,2
ied,the,1,0,1,0,0,0,2
tablished,tablished,1,1,0,0,0,0,0
tbe,the,1,0,0,0,0,0,4
"""Sentinel'","""Sentinel'",1,1,0,0,0,0,0
soon,soon,1,1,0,0,0,0,0
after,after,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
organization,organization,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
county.,county.,1,1,0,0,0,0,0
lAs,As,0,0,1,1,0,0,1
the,the,1,1,0,0,0,0,0
making,making,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
business,business,1,1,0,0,0,0,0
trip,trip,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
his,his,1,1,0,0,0,0,0
section,section,1,1,0,0,0,0,0
of',of,0,0,1,1,0,1,5
nois,nois,1,1,0,0,0,0,0
with,with,1,1,0,0,0,0,0
E.,E.,1,1,0,0,0,0,0
C.,C.,1,1,0,0,0,0,0
Webster,Webster,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
pubtish,publish,1,0,0,0,0,0,4
a,a,1,1,0,0,0,0,0
"-proprietor;""",proprietor;,0,0,1,1,0,1,5
but,but,1,1,0,0,0,0,0
16ft',left,0,0,0,0,0,1,5
hero,here,1,0,0,0,0,0,4
very,very,1,1,0,0,0,0,0
early,early,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
W.,W.,1,1,0,0,0,0,0
.D.,.D.,1,1,0,0,0,0,0
Skid,Skidmore,0,0,0,0,0,0,2
inopie::,was,0,0,0,0,0,1,5
was,agent,0,0,0,0,0,0,2
agent,for,0,0,0,0,0,0,2
cisco.,cisco.,1,1,0,0,0,0,0
He,He,1,1,0,0,0,0,0
it,it,1,1,0,0,0,0,0
was,was,1,1,0,0,0,0,0
who,who,1,1,0,0,0,0,0
•,married,0,0,0,0,0,0,2
married,Miss,0,0,0,0,0,0,2
"Mann,","Mann,",1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
step-daughter,step-daughter,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
Win.,Wm.,0,0,1,1,0,0,1
L.-Me-,L.Mc-,0,0,1,1,0,0,1
Kirn.,Kim.,0,0,1,1,0,0,1
Eric,Eric,1,1,0,0,0,0,0
Rossander,Rossander,1,1,0,0,0,0,0
mined,mined,1,1,0,0,0,0,0
0,on,0,0,1,1,0,0,1
on,Stony,0,0,0,0,0,0,2
State.,State.,1,1,0,0,0,0,0
0,0,1,1,0,0,0,0,0
ORGANIZED,ORGANIZED,1,1,0,0,0,0,0
AUGUST,AUGUST,1,1,0,0,0,0,0
"31,","31,",1,1,0,0,0,0,0
"1895"":",1895:00:00,0,0,0,0,0,1,5
"""",THE,0,0,0,0,0,1,5
.{;*•&gt;•■,JACKSON,0,0,0,0,0,0,2
Will,FIRE,1,0,1,0,0,0,2
give,COMPANY,0,0,0,0,0,0,2
Its,Will,0,0,0,0,0,0,2
First,give,0,0,0,0,0,0,2
Annual,Its,0,0,0,0,0,0,2
5,First,0,0,0,0,0,0,2
Firemen,Firemen's,0,0,1,1,0,0,1
V,Ball,0,0,0,0,0,0,2
",",LOVE,0,0,0,0,0,1,5
S,HALL,0,0,0,0,0,0,2
0,JACKSON,0,0,0,0,0,0,2
"Ihursday,","Thursday,",1,0,0,0,0,0,4
feuruary,February,1,0,1,1,0,0,1
14th.,14th.,1,1,0,0,0,0,0
;H,GENTLEMEN'S,0,0,0,0,0,0,2
!,TICKET,0,0,0,0,0,1,5
GENTLEMEN'S,$1.50.,0,0,0,0,0,1,5
;,Grand,0,0,0,0,0,1,5
Grand,March,1,0,1,0,0,0,2
March,at,0,0,0,0,0,0,2
at,9:30,0,0,0,0,0,0,2
9:30,p.,0,0,0,0,0,1,5
p.,m.,1,0,0,0,0,0,4
■''-'■,PEEK'S,0,0,0,0,0,0,2
•,ADDITION,0,0,0,0,0,0,2
0,Choice,0,0,0,0,0,0,2
...,lots,0,0,0,0,0,1,5
Choice,in,0,0,0,0,0,0,2
lots,this,1,0,1,0,0,0,2
in,sightly,0,0,0,0,0,0,2
this,Addition,0,0,0,0,0,0,2
for,for,1,1,0,0,0,0,0
sale,sale,1,1,0,0,0,0,0
on,on,1,1,0,0,0,0,0
terms,terms,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
suit,suit,1,1,0,0,0,0,0
your,your,1,1,0,0,0,0,0
own,own,1,1,0,0,0,0,0
sack.,sack.,1,1,0,0,0,0,0
Buy,Buy,1,1,0,0,0,0,0
at,at,1,1,0,0,0,0,0
once,once,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
secure,secure,1,1,0,0,0,0,0
:,the,0,0,0,0,0,1,5
best?,best.,1,0,0,0,1,1,5
This,This,1,1,0,0,0,0,0
is,is,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
coming,coming,1,1,0,0,0,0,0
Nob,Nob,1,1,0,0,0,0,0
Hill;,Hill;,1,1,0,0,0,0,0
j,W.,0,0,1,1,0,1,5
W.,P.,1,0,0,0,0,0,4
P.,"Peek,",0,0,0,0,0,1,5
"Peek,","Owner,",0,0,0,0,0,0,2
"Owner,",Jackson.,0,0,0,0,0,1,5
Won,Won,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
Home,Home,1,1,0,0,0,0,0
At,At,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
Baffle.,Raffle.,1,0,0,0,0,0,4
MISCELLANEOUS.,MISCELLANEOUS.,1,1,0,0,0,0,0
Olympus—^,Olympus—,0,0,1,1,0,1,5
,THE,0,0,0,0,0,1,5
THE,MARKET,0,0,0,0,0,0,2
"Cool,","Cool,",1,1,0,0,0,0,0
Sharp,Sharp,1,1,0,0,0,0,0
Be£r,Beer,0,0,1,1,0,0,1
5c,5c,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
Glass,Glass,1,1,0,0,0,0,0
Cool,Cool,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
comfortable,comfortable,1,1,0,0,0,0,0
rooms,rooms,1,1,0,0,0,0,0
neatly,neatly,1,1,0,0,0,0,0
arrangad,arranged,1,0,0,0,0,0,4
GEO.,GEO.,1,1,0,0,0,0,0
1,L.,0,0,1,1,0,1,5
WRIGHT,WRIGHT,1,1,0,0,0,0,0
&amp;,&amp;,1,1,0,0,0,0,0
SON,SON,1,1,0,0,0,0,0
5-4-tf,P.,0,0,0,0,0,1,5
P.,O.,1,0,0,0,0,0,4
O.,Box,0,0,0,0,0,1,5
Box,14,0,0,0,0,0,0,2
him,him,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
keep,keep,1,1,0,0,0,0,0
good,good,1,1,0,0,0,0,0
order.',order.,0,0,1,1,0,1,5
She,She,1,1,0,0,0,0,0
also,also,1,1,0,0,0,0,0
told,told,1,1,0,0,0,0,0
that,that,1,1,0,0,0,0,0
moment,moment,1,1,0,0,0,0,0
Jack,Jack,1,1,0,0,0,0,0
was,was,1,1,0,0,0,0,0
her,her,1,1,0,0,0,0,0
"slave."":",slave.,0,0,1,1,0,1,5
He,He,1,1,0,0,0,0,0
gentleman,gentleman,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
school-room.,school-room.,1,1,0,0,0,0,0
:.'.'\Vhat,"""What",0,0,0,0,0,0,2
nave,have,1,0,0,0,0,0,4
you,you,1,1,0,0,0,0,0
done,done,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
that,that,1,1,0,0,0,0,0
boy,boy,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
create,create,1,1,0,0,0,0,0
such,such,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
model,model,1,1,0,0,0,0,0
scholar,scholar,1,1,0,0,0,0,0
out,out,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
.a,a,0,0,1,1,0,0,1
holy,holy,1,1,0,0,0,0,0
Alaineda,Alameda,0,0,1,1,0,0,1
local,local,1,1,0,0,0,0,0
train,train,1,1,0,0,0,0,0
at,at,1,1,0,0,0,0,0
First,First,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
Wash-,Wash-,1,1,0,0,0,0,0
erected,erected,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
ltiverside.,Riverside.,0,0,1,1,0,0,1
The,The,1,1,0,0,0,0,0
buildings,buildings,1,1,0,0,0,0,0
provisions,provisions,1,1,0,0,0,0,0
have,have,1,1,0,0,0,0,0
been,been,1,1,0,0,0,0,0
"made,'","made,",0,0,1,1,0,1,5
the,the,1,1,0,0,0,0,0
sum,sum,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
whom,whom,1,1,0,0,0,0,0
had,had,1,1,0,0,0,0,0
arrived,arrived,1,1,0,0,0,0,0
during,during,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
"""day",day,0,0,1,1,0,0,1
0,Four,0,0,0,0,0,0,2
Four,"burglaries,",0,0,0,0,0,1,5
"burglaries,",two,0,0,0,0,0,1,5
two,attempts,0,0,0,0,0,0,2
attempts,at,0,0,0,0,0,0,2
at,ar-,0,0,1,1,0,1,5
tured,tured,1,1,0,0,0,0,0
by,by,1,1,0,0,0,0,0
detectives,detectives,1,1,0,0,0,0,0
McMahou,McMahon,1,0,0,0,0,0,4
and,and,1,1,0,0,0,0,0
Wren,Wren,1,1,0,0,0,0,0
Willie,Willie,1,1,0,0,0,0,0
"Johnson,","Johnson,",1,1,0,0,0,0,0
aced,aged,1,0,0,0,0,0,4
17,17,1,1,0,0,0,0,0
"years,","years,",1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
hav-,hav-,1,1,0,0,0,0,0
ing,ing,1,1,0,0,0,0,0
led,led,1,1,0,0,0,0,0
them,them,1,1,0,0,0,0,0
astray.,astray.,1,1,0,0,0,0,0
"Colony,-","Colony,",0,0,1,1,0,1,5
and,and,1,1,0,0,0,0,0
re-enforcements,re-enforcements,1,1,0,0,0,0,0
have,have,1,1,0,0,0,0,0
been,been,1,1,0,0,0,0,0
"Boers,'","Boers,",0,0,1,1,0,1,5
has,has,1,1,0,0,0,0,0
broken,broken,1,1,0,0,0,0,0
away,away,1,1,0,0,0,0,0
from,from,1,1,0,0,0,0,0
General,General,1,1,0,0,0,0,0
Komatipoort.,Komatipoort.,1,1,0,0,0,0,0
"Ketchum,","Ketchum,",1,1,0,0,0,0,0
better,better,1,1,0,0,0,0,0
known,known,1,1,0,0,0,0,0
as,as,1,1,0,0,0,0,0
_*',*',0,0,1,1,0,0,1
Black,Black,1,1,0,0,0,0,0
"Folsom,","Folsom,",1,1,0,0,0,0,0
X.,N..,0,0,1,1,0,0,1
"M.,","M.,",1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
penalty,penalty,1,1,0,0,0,0,0
for,for,1,1,0,0,0,0,0
which,which,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
man,man,1,1,0,0,0,0,0
was,was,1,1,0,0,0,0,0
taken,taken,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
jail.,jail.,1,1,0,0,0,0,0
has,has,1,1,0,0,0,0,0
been,been,1,1,0,0,0,0,0
blown,blown,1,1,0,0,0,0,0
up,up,1,1,0,0,0,0,0
by,by,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
bomb.-,bomb.,0,0,1,1,0,1,5
The,The,1,1,0,0,0,0,0
complete.,complete.,1,1,0,0,0,0,0
The,The,1,1,0,0,0,0,0
old,old,1,1,0,0,0,0,0
"pump,","pump,",1,1,0,0,0,0,0
■,set,1,0,1,0,0,0,2
set,up,0,0,0,0,0,0,2
up,in,1,0,1,1,0,0,1
Helen,Helen,1,1,0,0,0,0,0
"Keller,","Keller,",1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
wopderfully,wonderfully,1,0,0,0,0,0,4
men-,men-,1,1,0,0,0,0,0
MOGFORD.—,MUGFORD.—,1,0,0,0,0,0,4
At,At,1,1,0,0,0,0,0
Amador,Amador,1,1,0,0,0,0,0
"City,","City,",1,1,0,0,0,0,0
"Cal.,","Cal.,",1,1,0,0,0,0,0
March,March,1,1,0,0,0,0,0
"4,","4,",1,1,0,0,0,0,0
Mr.,Mr.,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
Mrs.,Mrs.,1,1,0,0,0,0,0
V.,V.,1,1,0,0,0,0,0
S.,S.,1,1,0,0,0,0,0
"Marlni,","Marini,",1,0,0,0,0,0,4
a,a,1,1,0,0,0,0,0
daughter.,daughter.,1,1,0,0,0,0,0
;,MARRIED.,0,0,0,0,0,1,5
G^UE^BA^H^OTR^iHY^AT^acksonrCa'C,GRIESBACH,0,0,0,0,0,0,2
Jan.,Jan.,1,1,0,0,0,0,0
"14,","14,",1,1,0,0,0,0,0
"1901,","1901,",1,1,0,0,0,0,0
by,by,1,1,0,0,0,0,0
Rev.,Rev.,1,1,0,0,0,0,0
Father,Father,1,1,0,0,0,0,0
"Maloney,","Maloney,",1,1,0,0,0,0,0
Doml-,Domi-,1,0,0,0,0,0,4
March,March,1,1,0,0,0,0,0
"6,","6,",1,1,0,0,0,0,0
1901,1901,1,1,0,0,0,0,0
PI,ADAMS,0,0,0,0,0,0,2
&lt;»&lt;*!■■*■,SARSPARILLA,0,0,0,0,0,0,2
MMiwn),STOMACH,0,0,0,0,0,1,5
PI,LIVER,0,0,0,0,0,0,2
H,CURE,0,0,0,0,0,0,2
CURE,SICK,1,0,1,0,0,0,2
SICK,HEADACHE,0,0,0,0,0,0,2
|i,Constipation,0,0,0,0,0,0,2
